link,content,place,date,time,in advance,cover,image
https://www.instagram.com/hongdaeff/p/CeVVnrWFKvr/,YEAH RIGHT @FF 2022/06/04 (sat) 7pm - 공연순서! - #아월 @ourr_official (참고로 아월 스페셜 세션멤버로 깜짝 놀랄만한 분이 온다는 소문이~^^)#87댄스 @palchilldance #안녕바다 @band_byebyesea #잭킹콩 @jackingcong <Indie Pop/RnB/Rock> Cover : 30000 won (Only Door)#클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대클럽 #홍대맛집 #음악맛집 #클럽공연 #클공,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.04,19:00,,30000,images/hongdaeff/hongdaeff_999.jpg
https://www.instagram.com/hongdaeff/p/CeVVRjSFvum/,Dance Dance @FF 2022/06/03 (fri) 7:30pm Live Bands !- 공연순서 - #데드챈트 @deadchant #투지 @2zband_official #이디어츠 @idiots.band #캐치더영 @catch_theyoung <Pop/Punk>Cover : 25000 won (Only Door)#클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.03,19:30,,25000,images/hongdaeff/hongdaeff_1000.jpg
https://www.instagram.com/hongdaeff/p/DJYgahfS2-i/,"This Thursday Night ! : 11pm -12:30am : Unlimited Free Cocktails Time  for Only 10000 won 이번주 목요일밤에는  단돈 만원에  90분간 (밤11시-12:30) 이지 칵테일 (Rum,Jin,Vodka) 을  무제한으로 즐기실수  있습니다. (참고로  이지 칵테일 한잔이 6천원 입니다.  뽕을 뽑으세요.~)********************************************International Night ! @clubff_hongdae 2025/05/08 (Thu) 11pm Start ! <<< Happy Hour : 11pm - 12:30am : 90 Minutes Unlimited Free Cocktails!!!! >>> DJs : Sodef, eddie=> Top40/Pop/Rock/Hiphop/EDM/Reggaeton/Classic Tune + Your Request !Cover : 10000 won (after 12:30am No Cover) *****************************#홍대클럽 #음악맛집 #clubff #hongdaeff #클럽ff #rockdj #엪엪 #exchangestudent #교환학생 #internationalstudents #european #france #spain #germany #netherlands #sweden #italy #europop #reggaeton #top40 #rock #indie #hongdae #seoul #french #spanish #edm","서교동 407-8 B1, Seoul, Korea ClubFF",2025.05.08,23:00,,0,images/hongdaeff/hongdaeff_1001.jpg
https://www.instagram.com/hongdaeff/p/DJYkKvBSKRJ/,".Rockin Thursday! @FF2025/05/22 ( THU) 8:00pmLive Bands:8:00pm #체츠베리8:40pm #온도9:20pm #아크플롯10:00pm #Shanghai Qiutian<IndiePop/IndieRock/PopRock/AlternativeRock>Cover : 20,000 won (Only Door) .티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다. .도어 티케팅 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다. .입장은 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵고 가방 이동될 수 있습니다.소지품등 자리맡기 끼어들기 금지입니다. ). 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다. .분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다..상황에 따라 다른 관람객을 위해 과도한 촬영 자리맡기( 삼각대 설치 등) 는 제재 될 수 있습니다. .미성년자 관객분들은 10pm  퇴장 해 주셔야 합니다. 보호자(부모님) 동반시 공연끝까지 관람 가능하며 가족관계증명서 및 보호자 미성년자분 각각의 신분증 지참 해주셔야 합니다.#홍대클럽#엪엪#clubff#클럽ff#라이브클럽#락클럽#홍대인디밴드#liveclub#rockband#인디밴드#Indieclub#rockdj#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락","서교동 407-8 B1, Seoul, Korea ClubFF",2025.05.22,20:00,,20000,images/hongdaeff/hongdaeff_1002.jpg
https://www.instagram.com/hongdaeff/p/CeVSmuSFs8p/,Jumping Jack Flash @FF 2022/06/11 (sat) 7pm #차세대 @newtape6 #이글루베이 @igloobay_official #틸더 @band_tilde #앤드오어 @band_andor <Indie Pop/ Rock> - 순서 추후 공개-Cover : 30000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.11,19:00,,30000,images/hongdaeff/hongdaeff_1003.jpg
https://www.instagram.com/hongdaeff/p/CeS_jIVlaux/,Happy Togethder @FF 2022/06/10 (fri)  7:30pm #양반들 @yangbansmusic #안녕바다 @band_byebyesea #오아 @oah_official #프랭클리 @band_frankly_band <Indie Pop/Rock> - 순서 추후 공개 - Cover : 30000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.10,19:30,,30000,images/hongdaeff/hongdaeff_1005.jpg
https://www.instagram.com/hongdaeff/p/CeJXt7bFNTL/,Fresh Friday @FF 2022/06/02 (Thu) 7:30pm #서정 @seojeong_official #yoon @ynsnghnn #롱아일랜드 @longisland_officialft #굿우즈 @goodwood266 Cover : 20000 won (Only Door)#클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.02,19:30,,20000,images/hongdaeff/hongdaeff_1006.jpg
https://www.instagram.com/hongdaeff/p/Ceag8hZluyq/,"Metal &Hard Core Punk Live Show @FF 2022/06/05 (sun) 5:30pm -9pm - after this show, Retro  Night (9pm - All Night) - 공연순서 - Timetable for bands:6:00- ADxHD 6:40 - GTTP 7:20 - Polluter 7:50 - TFO 8:30 - No ShelterCover : 15000 won #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽","서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.05,17:30,,0,images/hongdaeff/hongdaeff_1007.jpg
https://www.instagram.com/hongdaeff/p/CeDnLjLFfLj/,Hot N Cold @FF 2022/05/29 (sun)  5pm 공연순서Live Bands : #퍼플웨일 @purple_whale_shim #캐치더영 @catch_theyoung #하우캔아이 @official_howcani #신하늘 @band.shinhaneul <Indie Pop/Rock> Cover : 25000 won (Only Door)- 참고로  이날  공연이 끝난뒤에는 <Guilty Pleasures>  파티 가 이어집니다. -#클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.29,17:00,,25000,images/hongdaeff/hongdaeff_1010.jpg
https://www.instagram.com/hongdaeff/p/CeBbbxWFjeG/,BAGS @FF 2022/05/27 (fri)  7:30pm- 공연순서 - #한가람 @the_hangaram #올드잉글리쉬쉽독 @band_old_english_sheep_dog #오프이 @off.e_official #이글루베이 @igloobay_official <Indie Pop/Rock>Cover : 25000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.27,19:30,,25000,images/hongdaeff/hongdaeff_1013.jpg
https://www.instagram.com/hongdaeff/p/CeDlnG1FwWa/,Best of You @FF 2022/05/28 (sat) 6pm - 공연순서 - #아톰뮤직하트 @atom_music_heart#바투 @band_batu #로우하이로우 @band_lowhighlow #씩제프 @sickjeffsickjeff #오버드라이브필로소피 @bandoverphil <Alternative Rock> Cover : 30000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.28,18:00,,30000,images/hongdaeff/hongdaeff_1015.jpg
https://www.instagram.com/hongdaeff/p/CeIldsdFjpP/,"Metal &Hard Core Punk Live Show @FF 2022/06/05 (sun) 5:30pm -9pm - after this show, Retro  Night (9pm - All Night) #노쉘터 @noshelter_seoulhc #폴루터 @polluter_official #adxhd @adxhd.band #겟투더포인트 @gettothepointofficial #턴포아워 @turnforour Cover : 15000 won #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽","서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.05,17:30,,0,images/hongdaeff/hongdaeff_1018.jpg
https://www.instagram.com/hongdaeff/p/Cd0GoBKlc9B/,BAGS @FF 2022/05/27 (fri)  7:30pm#올드잉글리쉬쉽독 @band_old_english_sheep_dog #오프이 @off.e_official #한가람 @the_hangaram #이글루베이 @igloobay_official <Indie Pop/Rock>- 순서 추후 공개 - Cover : 25000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.27,19:30,,25000,images/hongdaeff/hongdaeff_1019.jpg
https://www.instagram.com/hongdaeff/p/Cd0BhgzFlyK/,YEAH RIGHT @FF 2022/06/04 (sat) 7pm #아월 @ourr_official #87댄스 @palchilldance #안녕바다 @band_byebyesea #잭킹콩 @jackingcong <Indie Pop/RnB/Rock> - 순서 추후 공개 - Cover : 30000 won (Only Door)#클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대클럽 #홍대맛집 #음악맛집 #클럽공연 #클공,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.06.04,19:00,,30000,images/hongdaeff/hongdaeff_1020.jpg
https://www.instagram.com/hongdaeff/p/Cd2MjmCh6Gp/,Hot N Cold @FF 2022/05/29 (sun)  5pm Live Bands : #캐치더영 @catch_theyoung #퍼플웨일 @purple_whale_shim #하우캔아이 @official_howcani #신하늘 @band.shinhaneul <Indie Pop/Rock> - 순서 추후 공개 - Cover : 25000 won (Only Door)- 참고로  이날  공연이 끝난뒤에는 <Guilty Pleasures>  파티 가 이어집니다. -#클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.29,17:00,,25000,images/hongdaeff/hongdaeff_1021.jpg
https://www.instagram.com/hongdaeff/p/Cd59AJYFZ2n/,Throwback Thursday @FF 2022/05/26 (Thu) 7:30pm #하다 @band_hada #제토이즈 @jettoyz #모스펠 #코끼리숨바꼭질 @the_hidden_elephants Cover :  20000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #the 인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.26,19:30,,20000,images/hongdaeff/hongdaeff_1024.jpg
https://www.instagram.com/hongdaeff/p/Cd0JMYGlSYU/,Best of You @FF 2022/05/28 (sat) 6pm #씩제프 @sickjeffsickjeff #바투 @band_batu #오버드라이브필로소피 @bandoverphil #로우하이로우 @band_lowhighlow #아톰뮤직하트 @atom_music_heart <Alternative Rock> - 순서 추후 공지 - Cover : 30000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연 #홍대맛집 #음악맛집 #클공 #클럽공연 #홍대클럽,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.28,18:00,,30000,images/hongdaeff/hongdaeff_1025.jpg
https://www.instagram.com/hongdaeff/p/Cd2JBTpBR8p/,"Emo Night @FF2022/05/22 (Sun)  5pm - 2amLive Bands (5pm - 8pm) : - 공연순서 - #브리니클레인 @briniclerain #신스네이크 @synsnakeofficial #뉴클리어이디엇츠 @nuclear_idiots_official #바닐레어 @vanillare DJ Time (8pm - 2am) : Lenny, Eddie @lennybear0409 @eddiehwangs 타투와 피어싱 하신 모든분들께  스페셜 Emo 칵테일 한잔씩 무료 제공! “1 Free Emo Cocktail” for Piercing and Tatoo People !Live Band Time : Cover 20000 won (Only Door)DJ Time : No CoverWe like to play : My Chemical Romance, Paramore, Fall Out Boy, Blink-182, Panic! at the Disco, Taking Back Sunday, Yellowcard, AFI, Sum 41, Yungblud, Machine Gun Kelly, Lil Peep, twenty one pilots, Bring Me the Horizon, All Time Low, Good Charlotte, The All-American Rejects, Jimmy Eat World, The Used, Simple Plan, Avril Lavigne, Black Veil Brides, Pierce the Veil, Sleeping with Sirens,  A Day to Remember, Senses Fail, The Red Jumpsuit Apparatus, Mayday Parade, Papa Roach, Finch, Story of The Year#emo #mcr #paramore #falloutboy #panicatthedisco #sum41 #yungblud #machinegunkelly #lilpeep #blink182 #bringmethehorizon #travisbarker #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #indieclub #rockdj #rockclub #rocknroll #liveclub #emo #bringmethehorizon #mychemicalromance","서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.22,17:00,,20000,images/hongdaeff/hongdaeff_1027.jpg
https://www.instagram.com/hongdaeff/p/Cdcbbm0FZdA/,"Emo Night @FF2022/05/22 (Sun)  5pm - 2amLive Bands (5pm - 8pm) : #브리니클레인 @briniclerain #신스네이크 @synsnakeofficial #뉴클리어이디엇츠 @nuclear_idiots_official #바닐레어 @vanillare DJ Time (8pm - 2am) : Lenny, Eddie @lennybear0409 @eddiehwangs 타투와 피어싱 하신 모든분들께  스페셜 Emo 칵테일 한잔씩 무료 제공! “1 Free Emo Cocktail” for Piercing and Tatoo People !Live Band Time : Cover 20000 won (Only Door)DJ Time : No CoverWe like to play : My Chemical Romance, Paramore, Fall Out Boy, Blink-182, Panic! at the Disco, Taking Back Sunday, Yellowcard, AFI, Sum 41, Yungblud, Machine Gun Kelly, Lil Peep, twenty one pilots, Bring Me the Horizon, All Time Low, Good Charlotte, The All-American Rejects, Jimmy Eat World, The Used, Simple Plan, Avril Lavigne, Black Veil Brides, Pierce the Veil, Sleeping with Sirens,  A Day to Remember, Senses Fail, The Red Jumpsuit Apparatus, Mayday Parade, Papa Roach, Finch, Story of The Year#emo #mcr #paramore #falloutboy #panicatthedisco #sum41 #yungblud #machinegunkelly #lilpeep #blink182 #bringmethehorizon #travisbarker #클럽ff #엪엪 #clubff #hongdae #seoulclub #indieclub #rockdj #rockclub #rocknroll #liveclub #emo #bringmethehorizon #mychemicalromance@ffhongdae @machinegunkelly @yungblud @travisbarker","서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.22,17:00,,20000,images/hongdaeff/hongdaeff_1028.jpg
https://www.instagram.com/hongdaeff/p/Cds_56flS65/,POOL @FF 2022/05/21 (sat) 6pm 공연 타임 테이블6pm#묘리 @myori___ 6:50pm#뷰렛 @moonhey1 7:40pm#아디오스오디오 @adios_audio_official 8:30pm#코토바 @bandcotoba 9:20pm#에이치얼랏 @bandhalot <screamo/math rock/alternative/emo/rock>Cover : 30000 won (Only Door) #클럽ff #엪엪 #clubff #hongdae #라이브클럽 #락클럽 #rockband #seoulclub #the 인디밴드 #indieclub #rockdj #rockclub #rocknroll #liveclub #밴드공연 #인디공연 #홍대인디 #홍대공연,"서교동 407-8 B1, Seoul, Korea ClubFF",2022.05.21,18:00,,30000,images/hongdaeff/hongdaeff_1030.jpg
